name,answer,prompt,MOS
deepai_3_14_1_0.jpg,"Batman in a classic pose, showcasing his muscular build. In anime - comic style with bold black - and - white lines and yellow accents on the emblem and belt. Front - facing shooting angle, simple color atmosphere. ","batman, wearing shirt, wild, anime style",2.3494
deepai_3_14_1_1.jpg,"Batman in his iconic suit, with a stern expression, stands against a gritty urban backdrop. In a comic - book style, shot from a frontal angle, the monochromatic tones create a dramatic atmosphere. ","batman, wearing shirt, wild, realistic style",4.3519
deepai_3_2_0_0.jpg,"Batman stands atop the Bat - mobile with a cityscape in the background. In a comic - book style, shot from a low angle, black - and - white tones create a dramatic, high - contrast atmosphere. ","batman, driving car, city, anime style",3.4839
deepai_3_2_0_1.jpg,"Batman in his iconic suit with chest emblem, cowl, and cape, stands against a sketched city - skyline backdrop. In a comic - book style, from a frontal shooting angle, with a dark color atmosphere and high - quality detail. ","batman, driving car, city, realistic style",3.4304
deepai_3_2_1_0.jpg,"Batman stands tall, cowl and cape billowing. His muscular form and iconic symbol are prominent. In anime - style black - and - white, from a frontal angle, with a stark, intense atmosphere. ","batman, driving car, wild, anime style",3.4449
deepai_3_2_1_1.jpg,"Batman in classic suit, crouching with arms crossed. Black - and - yellow costume, flowing cape. Anime - comic style, low shooting angle, light blue background for a heroic color atmosphere. ","batman, driving car, wild, realistic style",3.2961
deepai_3_3_0_0.jpg,"Batman in his suit sits at a table with a large burger. On the right, a figure looks out a window at a cityscape. In a comic - book style, with bold colors and a frontal shooting angle. ","batman, having hamburger, city, anime style",3.2407
deepai_3_3_0_1.jpg,"A cartoon - styled Batman sits at a table with food. On the left, a blue - gray background; on the right, a pink one. Simple lines, bold colors, front - facing shooting angle. ","batman, having hamburger, city, realistic style",2.7084
deepai_3_3_1_0.jpg,"Batman in an anime - style illustration gives a thumbs - up. Wearing his iconic cowl, he has a stern expression. Shot from a frontal angle with bold, vibrant colors and clean lines. ","batman, having hamburger, wild, anime style",2.4828
deepai_3_3_1_1.jpg,"Batman in six comic - style panels, wearing his iconic suit with cowl. Each panel shows a different expression. Speech bubbles contain text. Anime - comic style, neutral color palette, close - up shooting. ","batman, having hamburger, wild, realistic style",3.1732
deepai_3_4_0_0.jpg,"Batman in classic costume holds ice - cream, standing by a city backdrop with a store window. In anime style, from a frontal shooting angle, with a bright, colorful atmosphere. ","batman, having icecream, city, anime style",3.1531
deepai_3_4_0_1.jpg,"Batman stands with hands on hips, iconic suit and cowl, in front of a cityscape. In anime - comic style, shot from a slight low - angle with vivid, bold colors. ","batman, having icecream, city, realistic style",3.1797
deepai_3_4_1_0.jpg,"Batman in classic costume holds an ice - cream. A small character with red hair floats nearby. In anime style, from a front view, with bright yellow and black color scheme. ","batman, having icecream, wild, anime style",2.6698
deepai_3_4_1_1.jpg,"Batman in classic animated style holds a spoon with food. He has his iconic suit. From a frontal angle, colors are vivid, giving a nostalgic, comic - book quality. ","batman, having icecream, wild, realistic style",2.9585
deepai_3_5_0_0.jpg,"A black - suited Batman stands on a pepperoni pizza, with another pizza featuring the bat - symbol in the background. In anime style, from a flat angle, with bold, colorful hues. ","batman, having pizza, city, anime style",2.9228
deepai_3_5_0_1.jpg,"Batman in classic blue and gray suit, with cowl, holds a pepperoni - topped pizza. In anime - inspired comic style, from a frontal angle, with bold, vivid colors. ","batman, having pizza, city, realistic style",3.3724
deepai_3_5_1_0.jpg,"Batman in classic costume stands with large pizzas. In an anime - comic style, shot from a frontal angle. Vivid colors with a yellow - dominated background, high - contrast and dynamic quality. ","batman, having pizza, wild, anime style",3.6609
deepai_3_5_1_1.jpg,"Batman in classic suit holds a slice of pizza. In anime - style with bold lines and vivid colors. Shot from front, creating a humorous and eye - catching atmosphere. ","batman, having pizza, wild, realistic style",2.7205
deepai_3_6_0_0.jpg,"A stylized Batman in an anime - style depiction, black suit with yellow emblem, large bat - shaped cape, holding a bat. Shot from front, on a textured beige background, clean and vibrant. ","batman, playing baseball, city, anime style",2.4370
deepai_3_6_0_1.jpg,"Batman in his iconic suit stands facing away, cape flowing, in a gritty cityscape with tall buildings. Realistic style, low - angle shot, moody blue - gray color atmosphere, high - quality. ","batman, playing baseball, city, realistic style",4.7545
deepai_3_6_1_0.jpg,"Batman in classic costume stands on a rooftop, cape flowing, holding a gadget. In an anime - style illustration with bold lines and a color - popped chest symbol, shot from a slight angle. ","batman, playing baseball, wild, anime style",2.4107
deepai_3_6_1_1.jpg,"Batman in a monochrome, anime - inspired outfit with his iconic symbol on the chest. Front - facing shooting angle. Gray background gives a gritty, vintage color atmosphere with clean quality. ","batman, playing baseball, wild, realistic style",2.6506
deepai_3_7_0_0.jpg,"Batman in dynamic pose, cape flowing, against brick - wall backdrop. Anime - comic style with bold black - and - white lines. Low shooting angle. High - contrast, monochromatic quality. ","batman, playing football, city, anime style",3.4968
deepai_3_7_0_1.jpg,"Batman in a dynamic running pose, wearing his iconic black suit with a yellow bat - symbol. In anime - style, from a front - three - quarter angle, with a dark, moody color atmosphere and sharp quality. ","batman, playing football, city, realistic style",3.6901
deepai_3_7_1_0.jpg,"Batman in his iconic suit with a prominent bat - symbol on chest, cape flowing. Anime - comic style, side - on shooting angle, stark black - and - white color scheme, high - contrast quality. ","batman, playing football, wild, anime style",2.9226
deepai_3_7_1_1.jpg,"Batman in his iconic suit strides forward. Anime - style with bold lines. Shot from a frontal - slightly upward angle. Dark yet vibrant color atmosphere, high - quality illustration. ","batman, playing football, wild, realistic style",3.3581
deepai_3_8_0_0.jpg,"Batman in his classic suit crouches on a rooftop, arm outstretched. A skyscraper looms nearby, a bat flies above, and a pink - hued sun sets. Anime style, from a low - angled shot with a vivid color palette. ","batman, playing yoga, city, anime style",3.9194
deepai_3_8_0_1.jpg,"Batman in his iconic suit stands prominently, cape flowing. Skyscrapers form the backdrop. In a comic - book style, with a medium - close shooting angle, dark and dramatic color atmosphere. ","batman, playing yoga, city, realistic style",3.3184
deepai_3_8_1_0.jpg,"Batman in classic suit strikes a dynamic pose, cape flowing. Anime - style artwork with bold lines and vibrant colors. Shot from a low angle against a textured, colorful background. ","batman, playing yoga, wild, anime style",2.5571
deepai_3_8_1_1.jpg,"Batman in a heroic stance, wearing his iconic suit with the bat - symbol on the chest. In anime - style, from a front - facing angle, with a warm, dramatic orange glow in the background. ","batman, playing yoga, wild, realistic style",2.8587
deepai_3_9_0_0.jpg,"Batman in a black - and - white suit with pointed ears, serious expression. Behind are city skyscrapers and flying bats. In an anime style, from a frontal shooting angle, with a dark color atmosphere. ","batman, using CD, city, anime style",3.0991
deepai_3_9_0_1.jpg,"Batman in a classic pose, wearing his iconic cowl, cape, and suit with the bat - symbol. In anime - inspired style, from a slight angle. Colors are bold with a blue - hued background. High - quality illustration. ","batman, using CD, city, realistic style",3.4484
deepai_3_9_1_0.jpg,"A stylized Batman in black suit with yellow chest - emblem and belt, large bat - wings. Anime style. Frontal shooting angle. Simple color scheme, good image quality. ","batman, using CD, wild, anime style",2.4295
deepai_3_9_1_1.jpg,"Batman in his iconic suit with yellow bat - symbol, standing against a large moon. Realistic style, front - facing shooting angle. Dark and moody color atmosphere, high - quality image. ","batman, using CD, wild, realistic style",3.1369
deepai_4_0_0_0.jpg,"A red - haired child pilots a small yellow plane, smiling. Set against a blue sky with clouds, over a cityscape with a mountain in the distance. In anime style, bright and cheerful. ","snoppy, driving aircraft, city, anime style",3.2479
deepai_4_0_0_1.jpg,"Inside a high - tech aircraft cockpit, numerous complex controls and screens are visible. In a sci - fi style, shot from a pilot's perspective, with a clear, bright color atmosphere and high - quality rendering. ","snoppy, driving aircraft, city, realistic style",3.6349
deepai_4_0_1_0.jpg,"A green and white bi - plane with red accents flies in a clear blue sky. In anime style, shot from a side - angle, with a bright, colorful atmosphere and smooth lines. ","snoppy, driving aircraft, wild, anime style",3.1749
deepai_4_0_1_1.jpg,"A teal - and - white military jet with a red emblem on its tail. In an artistic, sketch - like style, from a side view. Earthy and green tones create a muted color atmosphere. ","snoppy, driving aircraft, wild, realistic style",2.3144
deepai_4_1_0_0.jpg,"A red - haired character in a white shirt and black pants rides a bright yellow bike. Set against city buildings and greenery, in an anime style with a clear, colorful atmosphere. ","snoppy, driving bike, city, anime style",3.0324
deepai_4_1_0_1.jpg,"A white - outlined bicycle stands on a road in an urban scene. Buildings line the street, with a van in the distance. In a realistic, monochromatic style, shot from a flat angle. ","snoppy, driving bike, city, realistic style",3.6068
deepai_4_1_1_0.jpg,"A boy wearing sunglasses rides a white bicycle with a basket. The scene has a vibrant, anime - style look with bold colors, a slightly tilted shooting angle, and a dynamic atmosphere. ","snoppy, driving bike, wild, anime style",2.9030
